Timestamp,SpotPrice
2020-03-10,0.382600
2020-03-10,0.381300
2020-03-10,0.383800
2020-03-10,0.383300
2020-03-10,0.384100
2020-03-11,0.384000
2020-03-11,0.388600
2020-03-11,0.386700
2020-03-12,0.389500
2020-03-12,0.387500
2020-03-12,0.386300
2020-03-12,0.386000
2020-03-13,0.386800
2020-03-13,0.384500
2020-03-13,0.386800
2020-03-13,0.386600
2020-03-13,0.388100
2020-03-14,0.385200
2020-03-14,0.386500
2020-03-14,0.385200
2020-03-15,0.387300
2020-03-15,0.385700
2020-03-15,0.385400
2020-03-15,0.385900
2020-03-16,0.385900
2020-03-16,0.388100
2020-03-16,0.383500
2020-03-16,0.388800
2020-03-17,0.384900
2020-03-17,0.385100
2020-03-17,0.384100
2020-03-17,0.384100
2020-03-17,0.383600
2020-03-17,0.384900
2020-03-18,0.382100
2020-03-18,0.380400
2020-03-18,0.381500
2020-03-18,0.384500
2020-03-19,0.383900
2020-03-19,0.380400
2020-03-19,0.380900
2020-03-19,0.381100
2020-03-20,0.380700
2020-03-20,0.382700
2020-03-20,0.383700
2020-03-20,0.384700
2020-03-20,0.384800
2020-03-21,0.383600
2020-03-21,0.383000
2020-03-21,0.385400
2020-03-22,0.385300
2020-03-22,0.379600
2020-03-22,0.381800
2020-03-22,0.383800
2020-03-23,0.380600
2020-03-23,0.378400
